Level, Index, Time, Algorithms
expert,1949,0.006874,Backtrack Algorithm
expert,1950,0.000699,Backtrack Algorithm
expert,1951,0.045567,Backtrack Algorithm
expert,1952,0.055379,Backtrack Algorithm
expert,1953,0.003529,Backtrack Algorithm
expert,1954,0.003788,Backtrack Algorithm
expert,1955,0.063903,Backtrack Algorithm
expert,1956,0.016905,Backtrack Algorithm
expert,1957,0.045697,Backtrack Algorithm
expert,1958,0.091286,Backtrack Algorithm
expert,1959,0.002855,Backtrack Algorithm
expert,1960,0.063958,Backtrack Algorithm
expert,1961,0.053771,Backtrack Algorithm
expert,1962,0.519755,Backtrack Algorithm
expert,1963,0.072223,Backtrack Algorithm
expert,1964,0.004744,Backtrack Algorithm
expert,1965,3.948108,Backtrack Algorithm
expert,1966,0.004054,Backtrack Algorithm
expert,1967,0.206424,Backtrack Algorithm
expert,1968,0.002787,Backtrack Algorithm
expert,1969,0.001170,Backtrack Algorithm
expert,1970,1.822341,Backtrack Algorithm
expert,1971,3.111535,Backtrack Algorithm
expert,1972,0.012739,Backtrack Algorithm
expert,1973,0.016686,Backtrack Algorithm
expert,1974,2.970218,Backtrack Algorithm
expert,1975,0.000177,Backtrack Algorithm
expert,1976,0.013252,Backtrack Algorithm
expert,1977,0.005986,Backtrack Algorithm
expert,1978,0.022187,Backtrack Algorithm
expert,1979,0.003469,Backtrack Algorithm
expert,1980,0.001208,Backtrack Algorithm
expert,1981,0.130582,Backtrack Algorithm
expert,1982,0.001163,Backtrack Algorithm
expert,1983,0.257712,Backtrack Algorithm
expert,1984,0.000580,Backtrack Algorithm
expert,1985,0.003616,Backtrack Algorithm
expert,1986,0.013057,Backtrack Algorithm
expert,1987,0.086484,Backtrack Algorithm
expert,1988,0.015407,Backtrack Algorithm
expert,1989,0.002279,Backtrack Algorithm
expert,1990,1.416214,Backtrack Algorithm
expert,1991,0.032648,Backtrack Algorithm
expert,1992,0.006011,Backtrack Algorithm
expert,1993,0.009530,Backtrack Algorithm
expert,1994,0.105884,Backtrack Algorithm
expert,1995,0.004592,Backtrack Algorithm
expert,1996,0.000262,Backtrack Algorithm
expert,1997,0.005403,Backtrack Algorithm
expert,1998,0.028482,Backtrack Algorithm
expert,1999,0.304838,Backtrack Algorithm
expert,2000,0.007399,Backtrack Algorithm
expert,2001,0.035329,Backtrack Algorithm
expert,2002,0.020427,Backtrack Algorithm
expert,2003,0.135737,Backtrack Algorithm
expert,2004,0.004075,Backtrack Algorithm
expert,2005,0.074474,Backtrack Algorithm
expert,2006,0.058011,Backtrack Algorithm
expert,2007,0.045447,Backtrack Algorithm
expert,2008,0.013551,Backtrack Algorithm
expert,2009,0.143504,Backtrack Algorithm
expert,2010,0.995719,Backtrack Algorithm
expert,2011,0.049494,Backtrack Algorithm
expert,2012,0.048175,Backtrack Algorithm
expert,2013,0.011348,Backtrack Algorithm
expert,2014,0.002210,Backtrack Algorithm
expert,2015,0.020332,Backtrack Algorithm
expert,2016,0.021773,Backtrack Algorithm
expert,2017,0.061988,Backtrack Algorithm
expert,2018,0.337459,Backtrack Algorithm
expert,2019,0.164313,Backtrack Algorithm
expert,2020,0.004354,Backtrack Algorithm
expert,2021,0.002260,Backtrack Algorithm
expert,2022,0.025523,Backtrack Algorithm
expert,2023,0.024237,Backtrack Algorithm
expert,2024,0.077275,Backtrack Algorithm
expert,2025,0.012490,Backtrack Algorithm
expert,2026,0.147157,Backtrack Algorithm
expert,2027,0.007519,Backtrack Algorithm
expert,2028,0.003464,Backtrack Algorithm
expert,2029,0.645610,Backtrack Algorithm
expert,2030,0.004071,Backtrack Algorithm
expert,2031,0.071552,Backtrack Algorithm
expert,2032,0.021267,Backtrack Algorithm
expert,2033,0.111194,Backtrack Algorithm
expert,2034,0.000362,Backtrack Algorithm
expert,2035,0.278875,Backtrack Algorithm
expert,2036,0.667715,Backtrack Algorithm
expert,2037,1.030104,Backtrack Algorithm
expert,2038,0.002656,Backtrack Algorithm
expert,2039,0.678753,Backtrack Algorithm
expert,2040,0.637965,Backtrack Algorithm
expert,2041,1.485860,Backtrack Algorithm
expert,2042,0.000158,Backtrack Algorithm
expert,2043,0.054218,Backtrack Algorithm
expert,2044,0.036010,Backtrack Algorithm
expert,2045,0.007000,Backtrack Algorithm
expert,2046,0.002099,Backtrack Algorithm
expert,2047,0.026782,Backtrack Algorithm
expert,2048,0.109152,Backtrack Algorithm
expert,2049,0.065712,Backtrack Algorithm
expert,2050,0.022849,Backtrack Algorithm
expert,2051,0.006750,Backtrack Algorithm
expert,2052,0.013065,Backtrack Algorithm
expert,2053,0.684347,Backtrack Algorithm
expert,2054,0.004818,Backtrack Algorithm
expert,2055,0.010094,Backtrack Algorithm
expert,2056,0.003293,Backtrack Algorithm
expert,2057,0.001113,Backtrack Algorithm
expert,2058,0.008598,Backtrack Algorithm
expert,2059,0.053384,Backtrack Algorithm
expert,2060,0.002172,Backtrack Algorithm
expert,2061,0.209042,Backtrack Algorithm
expert,2062,0.011287,Backtrack Algorithm
expert,2063,0.078559,Backtrack Algorithm
expert,2064,0.018371,Backtrack Algorithm
expert,2065,0.001003,Backtrack Algorithm
expert,2066,0.035100,Backtrack Algorithm
expert,2067,0.410910,Backtrack Algorithm
expert,2068,0.000513,Backtrack Algorithm
expert,2069,0.003512,Backtrack Algorithm
expert,2070,0.056859,Backtrack Algorithm
expert,2071,0.032147,Backtrack Algorithm
expert,2072,0.004210,Backtrack Algorithm
expert,2073,0.033640,Backtrack Algorithm
expert,2074,0.021424,Backtrack Algorithm
expert,2075,0.034513,Backtrack Algorithm
expert,2076,0.024377,Backtrack Algorithm
expert,2077,1.274892,Backtrack Algorithm
expert,2078,0.014795,Backtrack Algorithm
expert,2079,0.002461,Backtrack Algorithm
expert,2080,0.028769,Backtrack Algorithm
expert,2081,0.016688,Backtrack Algorithm
expert,2082,4.805697,Backtrack Algorithm
expert,2083,0.041287,Backtrack Algorithm
expert,2084,0.007511,Backtrack Algorithm
expert,2085,0.029521,Backtrack Algorithm
expert,2086,0.010421,Backtrack Algorithm
expert,2087,0.008286,Backtrack Algorithm
expert,2088,0.000232,Backtrack Algorithm
expert,2089,5.034931,Backtrack Algorithm
expert,2090,0.019782,Backtrack Algorithm
expert,2091,0.009538,Backtrack Algorithm
expert,2092,0.524257,Backtrack Algorithm
expert,2093,0.021657,Backtrack Algorithm
expert,2094,0.017170,Backtrack Algorithm
expert,2095,0.028474,Backtrack Algorithm
expert,2096,0.006078,Backtrack Algorithm
expert,2097,0.185084,Backtrack Algorithm
expert,2098,0.003259,Backtrack Algorithm
expert,2099,0.000301,Backtrack Algorithm
expert,2100,0.011809,Backtrack Algorithm
expert,2101,0.000050,Backtrack Algorithm
expert,2102,0.000157,Backtrack Algorithm
expert,2103,0.007268,Backtrack Algorithm
expert,2104,0.253263,Backtrack Algorithm
expert,2105,0.440497,Backtrack Algorithm
expert,2106,0.026342,Backtrack Algorithm
expert,2107,0.504674,Backtrack Algorithm
expert,2108,0.017916,Backtrack Algorithm
expert,2109,0.001277,Backtrack Algorithm
expert,2110,0.009857,Backtrack Algorithm
expert,2111,0.004937,Backtrack Algorithm
expert,2112,0.027759,Backtrack Algorithm
expert,2113,0.236234,Backtrack Algorithm
expert,2114,0.008523,Backtrack Algorithm
expert,2115,0.015077,Backtrack Algorithm
expert,2116,0.009344,Backtrack Algorithm
expert,2117,0.004302,Backtrack Algorithm
expert,2118,0.001702,Backtrack Algorithm
expert,2119,0.079298,Backtrack Algorithm
expert,2120,0.059149,Backtrack Algorithm
expert,2121,0.004313,Backtrack Algorithm
expert,2122,0.006345,Backtrack Algorithm
expert,2123,0.010871,Backtrack Algorithm
expert,2124,0.086789,Backtrack Algorithm
expert,2125,0.248949,Backtrack Algorithm
expert,2126,0.003811,Backtrack Algorithm
expert,2127,0.002430,Backtrack Algorithm
expert,2128,0.089135,Backtrack Algorithm
expert,2129,0.005203,Backtrack Algorithm
expert,2130,0.168056,Backtrack Algorithm
expert,2131,0.137257,Backtrack Algorithm
expert,2132,0.056782,Backtrack Algorithm
expert,2133,0.128611,Backtrack Algorithm
expert,2134,0.024558,Backtrack Algorithm
expert,2135,0.036994,Backtrack Algorithm
expert,2136,0.002059,Backtrack Algorithm
expert,2137,0.086337,Backtrack Algorithm
expert,2138,0.006597,Backtrack Algorithm
expert,2139,0.056889,Backtrack Algorithm
expert,2140,1.056141,Backtrack Algorithm
expert,2141,0.684677,Backtrack Algorithm
expert,2142,0.022019,Backtrack Algorithm
expert,2143,0.012207,Backtrack Algorithm
expert,2144,0.058876,Backtrack Algorithm
expert,2145,0.630425,Backtrack Algorithm
expert,2146,0.010397,Backtrack Algorithm
expert,2147,0.071601,Backtrack Algorithm
expert,2148,0.022347,Backtrack Algorithm
expert,2149,0.009491,Backtrack Algorithm
expert,2150,0.018228,Backtrack Algorithm
expert,2151,0.108533,Backtrack Algorithm
expert,2152,0.002623,Backtrack Algorithm
expert,2153,0.130899,Backtrack Algorithm
expert,2154,0.002426,Backtrack Algorithm
expert,2155,0.013130,Backtrack Algorithm
expert,2156,0.000242,Backtrack Algorithm
expert,2157,0.005771,Backtrack Algorithm
expert,2158,0.382926,Backtrack Algorithm
expert,2159,0.053264,Backtrack Algorithm
expert,2160,0.006071,Backtrack Algorithm
expert,2161,0.002278,Backtrack Algorithm
expert,2162,0.001581,Backtrack Algorithm
expert,2163,41.006454,Backtrack Algorithm
expert,2164,0.001256,Backtrack Algorithm
expert,2165,0.004872,Backtrack Algorithm
expert,2166,0.007541,Backtrack Algorithm
expert,2167,0.525278,Backtrack Algorithm
expert,2168,0.004416,Backtrack Algorithm
expert,2169,0.621126,Backtrack Algorithm
expert,2170,0.019196,Backtrack Algorithm
expert,2171,0.009028,Backtrack Algorithm
expert,2172,0.007406,Backtrack Algorithm
expert,2173,0.013611,Backtrack Algorithm
expert,2174,0.053802,Backtrack Algorithm
expert,2175,0.007549,Backtrack Algorithm
expert,2176,0.001045,Backtrack Algorithm
expert,2177,0.004921,Backtrack Algorithm
expert,2178,0.007608,Backtrack Algorithm
expert,2179,0.010343,Backtrack Algorithm
expert,2180,0.557039,Backtrack Algorithm
expert,2181,0.020726,Backtrack Algorithm
expert,2182,0.382799,Backtrack Algorithm
expert,2183,0.012884,Backtrack Algorithm
expert,2184,0.024368,Backtrack Algorithm
expert,2185,0.008584,Backtrack Algorithm
expert,2186,6.479395,Backtrack Algorithm
expert,2187,0.016406,Backtrack Algorithm
expert,2188,0.031092,Backtrack Algorithm
expert,2189,0.016590,Backtrack Algorithm
expert,2190,0.074347,Backtrack Algorithm
expert,2191,1.378985,Backtrack Algorithm
expert,2192,0.000534,Backtrack Algorithm
expert,2193,0.015996,Backtrack Algorithm
expert,2194,0.004829,Backtrack Algorithm
expert,2195,0.003868,Backtrack Algorithm
expert,2196,0.006395,Backtrack Algorithm
expert,2197,0.008204,Backtrack Algorithm
expert,2198,0.003149,Backtrack Algorithm
expert,2199,0.004011,Backtrack Algorithm
expert,2200,0.002254,Backtrack Algorithm
expert,2201,0.000753,Backtrack Algorithm
expert,2202,0.001429,Backtrack Algorithm
expert,2203,0.000218,Backtrack Algorithm
expert,2204,0.009145,Backtrack Algorithm
expert,2205,0.002029,Backtrack Algorithm
expert,2206,0.090615,Backtrack Algorithm
expert,2207,0.007739,Backtrack Algorithm
expert,2208,0.013794,Backtrack Algorithm
expert,2209,0.002080,Backtrack Algorithm
expert,2210,0.025169,Backtrack Algorithm
expert,2211,0.063251,Backtrack Algorithm
expert,2212,0.075222,Backtrack Algorithm
expert,2213,0.004509,Backtrack Algorithm
expert,2214,0.012145,Backtrack Algorithm
expert,2215,0.009611,Backtrack Algorithm
expert,2216,0.008646,Backtrack Algorithm
expert,2217,0.026339,Backtrack Algorithm
expert,2218,0.019128,Backtrack Algorithm
expert,2219,0.001115,Backtrack Algorithm
expert,2220,0.002246,Backtrack Algorithm
expert,2221,0.004423,Backtrack Algorithm
expert,2222,0.013241,Backtrack Algorithm
expert,2223,0.091101,Backtrack Algorithm
expert,2224,0.000146,Backtrack Algorithm
expert,2225,0.008197,Backtrack Algorithm
expert,2226,0.020495,Backtrack Algorithm
expert,2227,0.006069,Backtrack Algorithm
expert,2228,0.004344,Backtrack Algorithm
expert,2229,0.007138,Backtrack Algorithm
expert,2230,0.043220,Backtrack Algorithm
expert,2231,0.018060,Backtrack Algorithm
expert,2232,0.297658,Backtrack Algorithm
expert,2233,0.017925,Backtrack Algorithm
expert,2234,0.011363,Backtrack Algorithm
expert,2235,0.016531,Backtrack Algorithm
expert,2236,0.240994,Backtrack Algorithm
expert,2237,0.006231,Backtrack Algorithm
expert,2238,0.006731,Backtrack Algorithm
expert,2239,0.021294,Backtrack Algorithm
expert,2240,0.008364,Backtrack Algorithm
expert,2241,0.000777,Backtrack Algorithm
expert,2242,0.012188,Backtrack Algorithm
expert,2243,0.004640,Backtrack Algorithm
expert,2244,0.002840,Backtrack Algorithm
expert,2245,0.015706,Backtrack Algorithm
expert,2246,0.004975,Backtrack Algorithm
expert,2247,0.002178,Backtrack Algorithm
expert,2248,0.020991,Backtrack Algorithm
expert,2249,0.019984,Backtrack Algorithm
expert,2250,0.090809,Backtrack Algorithm
expert,2251,0.005085,Backtrack Algorithm
expert,2252,0.014869,Backtrack Algorithm
expert,2253,0.004472,Backtrack Algorithm
expert,2254,0.099970,Backtrack Algorithm
expert,2255,0.008621,Backtrack Algorithm
expert,2256,0.047080,Backtrack Algorithm
expert,2257,0.014377,Backtrack Algorithm
expert,2258,0.021189,Backtrack Algorithm
expert,2259,0.008868,Backtrack Algorithm
expert,2260,0.006753,Backtrack Algorithm
expert,2261,0.030419,Backtrack Algorithm
expert,2262,0.086002,Backtrack Algorithm
expert,2263,0.002492,Backtrack Algorithm
expert,2264,0.078013,Backtrack Algorithm
expert,2265,0.000486,Backtrack Algorithm
expert,2266,0.003292,Backtrack Algorithm
expert,2267,0.005976,Backtrack Algorithm
expert,2268,0.002448,Backtrack Algorithm
expert,2269,0.019882,Backtrack Algorithm
expert,2270,0.019626,Backtrack Algorithm
expert,2271,0.010636,Backtrack Algorithm
expert,2272,0.096668,Backtrack Algorithm
expert,2273,0.038510,Backtrack Algorithm
expert,2274,0.004521,Backtrack Algorithm
expert,2275,0.120637,Backtrack Algorithm
expert,2276,0.002023,Backtrack Algorithm
expert,2277,0.016514,Backtrack Algorithm
expert,2278,0.003904,Backtrack Algorithm
expert,2279,0.018282,Backtrack Algorithm
expert,2280,0.022346,Backtrack Algorithm
expert,2281,0.000506,Backtrack Algorithm
expert,2282,0.000316,Backtrack Algorithm
expert,2283,0.002053,Backtrack Algorithm
expert,2284,0.006286,Backtrack Algorithm
expert,2285,0.002898,Backtrack Algorithm
expert,2286,0.001240,Backtrack Algorithm
expert,2287,0.036020,Backtrack Algorithm
expert,2288,0.064816,Backtrack Algorithm
expert,2289,0.006230,Backtrack Algorithm
expert,2290,0.019545,Backtrack Algorithm
expert,2291,0.009600,Backtrack Algorithm
expert,2292,0.002393,Backtrack Algorithm
expert,2293,0.005858,Backtrack Algorithm
expert,2294,0.141195,Backtrack Algorithm
expert,2295,0.008878,Backtrack Algorithm
expert,2296,0.001313,Backtrack Algorithm
expert,2297,0.001160,Backtrack Algorithm
expert,2298,0.002656,Backtrack Algorithm
expert,2299,0.016840,Backtrack Algorithm
expert,2300,0.000351,Backtrack Algorithm
expert,2301,0.034155,Backtrack Algorithm
expert,2302,0.002451,Backtrack Algorithm
expert,2303,0.007531,Backtrack Algorithm
expert,2304,0.012111,Backtrack Algorithm
expert,2305,0.044211,Backtrack Algorithm
expert,2306,0.046357,Backtrack Algorithm
expert,2307,0.014731,Backtrack Algorithm
expert,2308,0.020724,Backtrack Algorithm
expert,2309,0.033966,Backtrack Algorithm
expert,2310,0.013273,Backtrack Algorithm
expert,2311,0.000566,Backtrack Algorithm
expert,2312,0.161236,Backtrack Algorithm
expert,2313,0.053456,Backtrack Algorithm
expert,2314,0.017880,Backtrack Algorithm
expert,2315,0.023629,Backtrack Algorithm
expert,2316,0.020620,Backtrack Algorithm
expert,2317,0.004608,Backtrack Algorithm
expert,2318,0.004177,Backtrack Algorithm
expert,2319,0.003664,Backtrack Algorithm
expert,2320,0.000381,Backtrack Algorithm
expert,2321,0.010120,Backtrack Algorithm
expert,2322,0.003592,Backtrack Algorithm
expert,2323,0.003433,Backtrack Algorithm
expert,2324,0.011334,Backtrack Algorithm
expert,2325,0.168038,Backtrack Algorithm
expert,2326,0.050862,Backtrack Algorithm
expert,2327,0.001786,Backtrack Algorithm
expert,2328,0.068171,Backtrack Algorithm
expert,2329,0.002267,Backtrack Algorithm
expert,2330,0.002684,Backtrack Algorithm
expert,2331,0.001663,Backtrack Algorithm
expert,2332,0.009750,Backtrack Algorithm
expert,2333,0.106026,Backtrack Algorithm
expert,2334,0.019709,Backtrack Algorithm
expert,2335,0.003313,Backtrack Algorithm
expert,2336,0.002003,Backtrack Algorithm
expert,2337,0.017858,Backtrack Algorithm
expert,2338,0.029593,Backtrack Algorithm
expert,2339,0.004461,Backtrack Algorithm
expert,2340,0.004002,Backtrack Algorithm
expert,2341,0.003847,Backtrack Algorithm
expert,2342,0.000164,Backtrack Algorithm
expert,2343,0.007845,Backtrack Algorithm
expert,2344,0.021228,Backtrack Algorithm
expert,2345,0.007101,Backtrack Algorithm
expert,2346,0.010788,Backtrack Algorithm
expert,2347,0.015215,Backtrack Algorithm
expert,2348,0.035915,Backtrack Algorithm
expert,2349,0.005425,Backtrack Algorithm
expert,2350,0.006248,Backtrack Algorithm
expert,2351,0.007762,Backtrack Algorithm
expert,2352,0.004288,Backtrack Algorithm
expert,2353,0.006141,Backtrack Algorithm
expert,2354,0.012041,Backtrack Algorithm
expert,2355,0.010676,Backtrack Algorithm
expert,2356,0.000408,Backtrack Algorithm
expert,2357,0.011293,Backtrack Algorithm
expert,2358,0.013373,Backtrack Algorithm
expert,2359,0.013119,Backtrack Algorithm
expert,2360,0.005836,Backtrack Algorithm
expert,2361,0.053183,Backtrack Algorithm
expert,2362,0.081172,Backtrack Algorithm
expert,2363,0.023990,Backtrack Algorithm
expert,2364,0.128913,Backtrack Algorithm
expert,2365,0.006618,Backtrack Algorithm
